,property,propertyLabel
86,http://www.wikidata.org/prop/P138,http://www.wikidata.org/prop/P138
87,http://www.wikidata.org/prop/direct/P154,http://www.wikidata.org/prop/direct/P154
88,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
89,http://www.wikidata.org/prop/direct/P199,http://www.wikidata.org/prop/direct/P199
90,http://www.wikidata.org/prop/P199,http://www.wikidata.org/prop/P199
91,http://www.wikidata.org/prop/P275,http://www.wikidata.org/prop/P275
92,http://www.wikidata.org/prop/P276,http://www.wikidata.org/prop/P276
93,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/prop/direct/P276
94,http://www.wikidata.org/prop/direct/P275,http://www.wikidata.org/prop/direct/P275
95,http://www.wikidata.org/prop/P725,http://www.wikidata.org/prop/P725
96,http://www.wikidata.org/prop/P793,http://www.wikidata.org/prop/P793
97,http://www.wikidata.org/prop/direct/P793,http://www.wikidata.org/prop/direct/P793
98,http://www.wikidata.org/prop/P856,http://www.wikidata.org/prop/P856
99,http://www.wikidata.org/prop/direct/P856,http://www.wikidata.org/prop/direct/P856
100,http://www.wikidata.org/prop/direct/P941,http://www.wikidata.org/prop/direct/P941
101,http://www.wikidata.org/prop/P941,http://www.wikidata.org/prop/P941
102,http://www.wikidata.org/prop/direct/P1449,http://www.wikidata.org/prop/direct/P1449
103,http://www.wikidata.org/prop/P1449,http://www.wikidata.org/prop/P1449
104,http://www.wikidata.org/prop/P1552,http://www.wikidata.org/prop/P1552
105,http://www.wikidata.org/prop/direct/P1552,http://www.wikidata.org/prop/direct/P1552
106,http://www.wikidata.org/prop/P2868,http://www.wikidata.org/prop/P2868
107,http://www.wikidata.org/prop/direct/P2868,http://www.wikidata.org/prop/direct/P2868
108,http://www.wikidata.org/prop/P3575,http://www.wikidata.org/prop/P3575
109,http://www.wikidata.org/prop/direct/P3575,http://www.wikidata.org/prop/direct/P3575
110,http://www.wikidata.org/prop/P3931,http://www.wikidata.org/prop/P3931
111,http://www.wikidata.org/prop/direct/P3931,http://www.wikidata.org/prop/direct/P3931
112,http://www.wikidata.org/prop/P3984,http://www.wikidata.org/prop/P3984
113,http://www.wikidata.org/prop/direct/P3984,http://www.wikidata.org/prop/direct/P3984
114,http://www.wikidata.org/prop/direct/P5737,http://www.wikidata.org/prop/direct/P5737
115,http://www.wikidata.org/prop/P5737,http://www.wikidata.org/prop/P5737
116,http://www.wikidata.org/prop/direct/P5800,http://www.wikidata.org/prop/direct/P5800
117,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/prop/direct/P6216
118,http://www.wikidata.org/prop/direct/P6296,http://www.wikidata.org/prop/direct/P6296
119,http://www.wikidata.org/prop/direct/P6760,http://www.wikidata.org/prop/direct/P6760
120,http://www.wikidata.org/prop/direct/P6839,http://www.wikidata.org/prop/direct/P6839
121,http://www.wikidata.org/prop/direct/P6900,http://www.wikidata.org/prop/direct/P6900
122,http://www.wikidata.org/prop/direct/P8885,http://www.wikidata.org/prop/direct/P8885
123,http://www.wikidata.org/prop/direct/P12373,http://www.wikidata.org/prop/direct/P12373
124,http://www.wikidata.org/prop/direct/P10,http://www.wikidata.org/prop/direct/P10
125,http://www.wikidata.org/prop/P10,http://www.wikidata.org/prop/P10
126,http://www.wikidata.org/prop/P186,http://www.wikidata.org/prop/P186
127,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/prop/direct/P186
128,http://www.wikidata.org/prop/P571,http://www.wikidata.org/prop/P571
129,http://www.wikidata.org/prop/direct/P571,http://www.wikidata.org/prop/direct/P571
130,http://www.wikidata.org/prop/P734,http://www.wikidata.org/prop/P734
131,http://www.wikidata.org/prop/direct/P725,http://www.wikidata.org/prop/direct/P725
132,http://www.wikidata.org/prop/direct/P734,http://www.wikidata.org/prop/direct/P734
133,http://www.wikidata.org/prop/direct/P2572,http://www.wikidata.org/prop/direct/P2572
134,http://www.wikidata.org/prop/P2572,http://www.wikidata.org/prop/P2572
135,http://www.wikidata.org/prop/P3828,http://www.wikidata.org/prop/P3828
136,http://www.wikidata.org/prop/direct/P3828,http://www.wikidata.org/prop/direct/P3828
137,http://www.wikidata.org/prop/P4073,http://www.wikidata.org/prop/P4073
138,http://www.wikidata.org/prop/P6760,http://www.wikidata.org/prop/P6760
139,http://www.wikidata.org/prop/P6839,http://www.wikidata.org/prop/P6839
140,http://www.wikidata.org/prop/P7775,http://www.wikidata.org/prop/P7775
141,http://www.wikidata.org/prop/direct/P7775,http://www.wikidata.org/prop/direct/P7775
142,http://www.wikidata.org/prop/direct/P8839,http://www.wikidata.org/prop/direct/P8839
143,http://www.wikidata.org/prop/P8839,http://www.wikidata.org/prop/P8839
144,http://www.wikidata.org/prop/P9652,http://www.wikidata.org/prop/P9652
145,http://www.wikidata.org/prop/direct/P9652,http://www.wikidata.org/prop/direct/P9652
146,http://www.wikidata.org/prop/direct/P1412,http://www.wikidata.org/prop/direct/P1412
147,http://www.wikidata.org/prop/P1412,http://www.wikidata.org/prop/P1412
148,http://www.wikidata.org/prop/direct/P1448,http://www.wikidata.org/prop/direct/P1448
149,http://www.wikidata.org/prop/P1448,http://www.wikidata.org/prop/P1448
150,http://www.wikidata.org/prop/direct/P2563,http://www.wikidata.org/prop/direct/P2563
151,http://www.wikidata.org/prop/P2563,http://www.wikidata.org/prop/P2563
152,http://www.wikidata.org/prop/P5800,http://www.wikidata.org/prop/P5800
153,http://www.wikidata.org/prop/P6216,http://www.wikidata.org/prop/P6216
154,http://www.wikidata.org/prop/P6296,http://www.wikidata.org/prop/P6296
155,http://www.wikidata.org/prop/P6900,http://www.wikidata.org/prop/P6900
156,http://www.wikidata.org/prop/P8885,http://www.wikidata.org/prop/P8885
157,http://www.wikidata.org/prop/P12373,http://www.wikidata.org/prop/P12373
158,http://www.wikidata.org/prop/P1559,http://www.wikidata.org/prop/P1559
159,http://www.wikidata.org/prop/direct/P3342,http://www.wikidata.org/prop/direct/P3342
160,http://www.wikidata.org/prop/P3342,http://www.wikidata.org/prop/P3342
161,http://www.wikidata.org/prop/direct/P11791,http://www.wikidata.org/prop/direct/P11791
162,http://www.wikidata.org/prop/P11791,http://www.wikidata.org/prop/P11791
163,http://www.wikidata.org/prop/direct/P1542,http://www.wikidata.org/prop/direct/P1542
164,http://www.wikidata.org/prop/P1542,http://www.wikidata.org/prop/P1542
165,http://www.wikidata.org/prop/direct/P3113,http://www.wikidata.org/prop/direct/P3113
166,http://www.wikidata.org/prop/P3113,http://www.wikidata.org/prop/P3113
167,http://www.wikidata.org/prop/P4733,http://www.wikidata.org/prop/P4733
168,http://www.wikidata.org/prop/direct/P4733,http://www.wikidata.org/prop/direct/P4733
169,http://www.wikidata.org/prop/P400,http://www.wikidata.org/prop/P400
170,http://www.wikidata.org/prop/P407,http://www.wikidata.org/prop/P407
171,http://www.wikidata.org/prop/P404,http://www.wikidata.org/prop/P404
172,http://www.wikidata.org/prop/direct/P407,http://www.wikidata.org/prop/direct/P407
173,http://www.wikidata.org/prop/direct/P404,http://www.wikidata.org/prop/direct/P404
174,http://www.wikidata.org/prop/direct/P400,http://www.wikidata.org/prop/direct/P400
175,http://www.wikidata.org/prop/P437,http://www.wikidata.org/prop/P437
176,http://www.wikidata.org/prop/direct/P437,http://www.wikidata.org/prop/direct/P437
177,http://www.wikidata.org/prop/direct/P495,http://www.wikidata.org/prop/direct/P495
178,http://www.wikidata.org/prop/P495,http://www.wikidata.org/prop/P495
179,http://www.wikidata.org/prop/direct/P750,http://www.wikidata.org/prop/direct/P750
180,http://www.wikidata.org/prop/P750,http://www.wikidata.org/prop/P750
181,http://www.wikidata.org/prop/P1434,http://www.wikidata.org/prop/P1434
182,http://www.wikidata.org/prop/direct/P1434,http://www.wikidata.org/prop/direct/P1434
183,http://www.wikidata.org/prop/direct/P1476,http://www.wikidata.org/prop/direct/P1476
184,http://www.wikidata.org/prop/P1476,http://www.wikidata.org/prop/P1476
185,http://www.wikidata.org/prop/direct/P1733,http://www.wikidata.org/prop/direct/P1733
186,http://www.wikidata.org/prop/P1733,http://www.wikidata.org/prop/P1733
187,http://www.wikidata.org/prop/direct/P1933,http://www.wikidata.org/prop/direct/P1933
188,http://www.wikidata.org/prop/P1933,http://www.wikidata.org/prop/P1933
189,http://www.wikidata.org/prop/direct-normalized/P2671,http://www.wikidata.org/prop/direct-normalized/P2671
190,http://www.wikidata.org/prop/direct/P2671,http://www.wikidata.org/prop/direct/P2671
191,http://www.wikidata.org/prop/P2671,http://www.wikidata.org/prop/P2671
192,http://www.wikidata.org/prop/direct/P8646,http://www.wikidata.org/prop/direct/P8646
193,http://www.wikidata.org/prop/P8646,http://www.wikidata.org/prop/P8646
194,http://www.wikidata.org/prop/direct/P11688,http://www.wikidata.org/prop/direct/P11688
195,http://www.wikidata.org/prop/P11688,http://www.wikidata.org/prop/P11688
196,http://www.wikidata.org/prop/P12570,http://www.wikidata.org/prop/P12570
197,http://www.wikidata.org/prop/direct/P12570,http://www.wikidata.org/prop/direct/P12570
198,http://www.wikidata.org/prop/P123,http://www.wikidata.org/prop/P123
199,http://www.wikidata.org/prop/direct/P123,http://www.wikidata.org/prop/direct/P123
200,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/prop/direct/P136
201,http://www.wikidata.org/prop/P136,http://www.wikidata.org/prop/P136
202,http://www.wikidata.org/prop/P178,http://www.wikidata.org/prop/P178
203,http://www.wikidata.org/prop/P179,http://www.wikidata.org/prop/P179
204,http://www.wikidata.org/prop/direct/P178,http://www.wikidata.org/prop/direct/P178
205,http://www.wikidata.org/prop/direct/P179,http://www.wikidata.org/prop/direct/P179
206,http://www.wikidata.org/prop/P1050,http://www.wikidata.org/prop/P1050
207,http://www.wikidata.org/prop/direct/P1050,http://www.wikidata.org/prop/direct/P1050
208,http://www.wikidata.org/prop/direct/P1477,http://www.wikidata.org/prop/direct/P1477
209,http://www.wikidata.org/prop/P1477,http://www.wikidata.org/prop/P1477
210,http://www.wikidata.org/prop/P17,http://www.wikidata.org/prop/P17
211,http://www.wikidata.org/prop/P27,http://www.wikidata.org/prop/P27
212,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/prop/direct/P17
213,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/prop/direct/P27
214,http://www.wikidata.org/prop/P127,http://www.wikidata.org/prop/P127
215,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P127
216,http://www.wikidata.org/prop/direct/P287,http://www.wikidata.org/prop/direct/P287
217,http://www.wikidata.org/prop/direct/P434,http://www.wikidata.org/prop/direct/P434
218,http://www.wikidata.org/prop/direct/P520,http://www.wikidata.org/prop/direct/P520
219,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569
220,http://www.wikidata.org/prop/direct/P646,http://www.wikidata.org/prop/direct/P646
221,http://www.wikidata.org/prop/direct/P1559,http://www.wikidata.org/prop/direct/P1559
222,http://www.wikidata.org/prop/direct/P1814,http://www.wikidata.org/prop/direct/P1814
223,http://www.wikidata.org/prop/P408,http://www.wikidata.org/prop/P408
224,http://www.wikidata.org/prop/direct/P408,http://www.wikidata.org/prop/direct/P408
225,http://www.wikidata.org/prop/P1651,http://www.wikidata.org/prop/P1651
226,http://www.wikidata.org/prop/direct/P1651,http://www.wikidata.org/prop/direct/P1651
227,http://www.wikidata.org/prop/P1872,http://www.wikidata.org/prop/P1872
228,http://www.wikidata.org/prop/P1873,http://www.wikidata.org/prop/P1873
229,http://www.wikidata.org/prop/direct/P1872,http://www.wikidata.org/prop/direct/P1872
230,http://www.wikidata.org/prop/direct/P1873,http://www.wikidata.org/prop/direct/P1873
231,http://www.wikidata.org/prop/direct/P2093,http://www.wikidata.org/prop/direct/P2093
232,http://www.wikidata.org/prop/P2093,http://www.wikidata.org/prop/P2093
233,http://www.wikidata.org/prop/direct/P2561,http://www.wikidata.org/prop/direct/P2561
234,http://www.wikidata.org/prop/P2561,http://www.wikidata.org/prop/P2561
235,http://www.wikidata.org/prop/direct/P2670,http://www.wikidata.org/prop/direct/P2670
236,http://www.wikidata.org/prop/P2670,http://www.wikidata.org/prop/P2670
237,http://www.wikidata.org/prop/direct/P3872,http://www.wikidata.org/prop/direct/P3872
238,http://www.wikidata.org/prop/direct/P5017,http://www.wikidata.org/prop/direct/P5017
239,http://www.wikidata.org/prop/direct/P5196,http://www.wikidata.org/prop/direct/P5196
240,http://www.wikidata.org/prop/direct/P6251,http://www.wikidata.org/prop/direct/P6251
241,http://www.wikidata.org/prop/P6251,http://www.wikidata.org/prop/P6251
242,http://www.wikidata.org/prop/P7157,http://www.wikidata.org/prop/P7157
243,http://www.wikidata.org/prop/direct/P7157,http://www.wikidata.org/prop/direct/P7157
244,http://www.wikidata.org/prop/direct/P852,http://www.wikidata.org/prop/direct/P852
245,http://www.wikidata.org/prop/direct/P908,http://www.wikidata.org/prop/direct/P908
246,http://www.wikidata.org/prop/direct/P914,http://www.wikidata.org/prop/direct/P914
247,http://www.wikidata.org/prop/direct/P3156,http://www.wikidata.org/prop/direct/P3156
248,http://www.wikidata.org/prop/direct/P5885,http://www.wikidata.org/prop/direct/P5885
249,http://www.wikidata.org/prop/direct/P7327,http://www.wikidata.org/prop/direct/P7327
250,http://www.wikidata.org/prop/direct/P742,http://www.wikidata.org/prop/direct/P742
251,http://www.wikidata.org/prop/direct/P1038,http://www.wikidata.org/prop/direct/P1038
252,http://www.wikidata.org/prop/P1038,http://www.wikidata.org/prop/P1038
253,http://www.wikidata.org/prop/P3373,http://www.wikidata.org/prop/P3373
254,http://www.wikidata.org/prop/direct/P6249,http://www.wikidata.org/prop/direct/P6249
255,http://www.wikidata.org/prop/P6249,http://www.wikidata.org/prop/P6249
256,http://www.wikidata.org/prop/P852,http://www.wikidata.org/prop/P852
257,http://www.wikidata.org/prop/P914,http://www.wikidata.org/prop/P914
258,http://www.wikidata.org/prop/P908,http://www.wikidata.org/prop/P908
259,http://www.wikidata.org/prop/P3156,http://www.wikidata.org/prop/P3156
260,http://www.wikidata.org/prop/P5885,http://www.wikidata.org/prop/P5885
261,http://www.wikidata.org/prop/P7327,http://www.wikidata.org/prop/P7327
262,http://www.wikidata.org/prop/P8303,http://www.wikidata.org/prop/P8303
263,http://www.wikidata.org/prop/P8326,http://www.wikidata.org/prop/P8326
264,http://www.wikidata.org/prop/P8680,http://www.wikidata.org/prop/P8680
265,http://www.wikidata.org/prop/P11063,http://www.wikidata.org/prop/P11063
266,http://www.wikidata.org/prop/direct/P366,http://www.wikidata.org/prop/direct/P366
267,http://www.wikidata.org/prop/P366,http://www.wikidata.org/prop/P366
268,http://www.wikidata.org/prop/direct/P4330,http://www.wikidata.org/prop/direct/P4330
269,http://www.wikidata.org/prop/P4330,http://www.wikidata.org/prop/P4330
270,http://www.wikidata.org/prop/direct/P108,http://www.wikidata.org/prop/direct/P108
271,http://www.wikidata.org/prop/P108,http://www.wikidata.org/prop/P108
272,http://www.wikidata.org/prop/direct/P172,http://www.wikidata.org/prop/direct/P172
273,http://www.wikidata.org/prop/P2043,http://www.wikidata.org/prop/P2043
274,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043
275,http://www.wikidata.org/prop/direct/P3373,http://www.wikidata.org/prop/direct/P3373
276,http://www.wikidata.org/prop/P287,http://www.wikidata.org/prop/P287
277,http://www.wikidata.org/prop/P345,http://www.wikidata.org/prop/P345
278,http://www.wikidata.org/prop/P434,http://www.wikidata.org/prop/P434
279,http://www.wikidata.org/prop/direct-normalized/P434,http://www.wikidata.org/prop/direct-normalized/P434
280,http://www.wikidata.org/prop/P520,http://www.wikidata.org/prop/P520
281,http://www.wikidata.org/prop/P569,http://www.wikidata.org/prop/P569
282,http://www.wikidata.org/prop/direct-normalized/P646,http://www.wikidata.org/prop/direct-normalized/P646
283,http://www.wikidata.org/prop/P646,http://www.wikidata.org/prop/P646
284,http://www.wikidata.org/prop/P1814,http://www.wikidata.org/prop/P1814
285,http://www.wikidata.org/prop/P3417,http://www.wikidata.org/prop/P3417
286,http://www.wikidata.org/prop/direct/P3417,http://www.wikidata.org/prop/direct/P3417
287,http://www.wikidata.org/prop/P5107,http://www.wikidata.org/prop/P5107
288,http://www.wikidata.org/prop/direct/P5107,http://www.wikidata.org/prop/direct/P5107
289,http://www.wikidata.org/prop/P11736,http://www.wikidata.org/prop/P11736
290,http://www.wikidata.org/prop/direct/P11736,http://www.wikidata.org/prop/direct/P11736
